ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
0000000000051836245,"Alojamiento entero: apartamento con servicios en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,LHospitalet de Llobregat,219,201,210,4.71,241,1,1,2,3
1113696965680578131,"Yurta en Vallromanes, España",Yurta,Yurta,Barcelona,,Vallromanes,87,105,96,,2,1,1,,2
0865662598397288795,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0000000000051273342,"Habitación en hotel en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,230,230,4.78,18,1,1,1,4
0840365918787944328,"Alojamiento entero: piso en Santa Coloma de Gramenet, España",Alojamiento entero,Alojamiento,Barcelona,,Santa Coloma de Gramenet,,199,199,4.7,53,3,1,5,7
0000000000053604302,"Alojamiento entero: vivienda vacacional en Manresa, España",Alojamiento entero,Alojamiento,Barcelona,,Manresa,,,,,,3,2,4,5
0999334336680170645,"Habitación privada en: vivienda en Santa Coloma de Gramenet, España",Habitación privada en,Habitación,Barcelona,,Santa Coloma de Gramenet,,,,4.68,19,1,1,1,1
1082800043192649050,,,nan,Barcelona,,,,,,,,,1,,
1123920049622046314,,,nan,Barcelona,,,,,,,,,1,,
1056549571210903203,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,268,,268,,,1,1,1,2
0000000000053111205,"Habitación en La Roca del Valles , España",Habitación,Habitación,Barcelona,,La Roca del Valles,75,70,72,,,1,1,1,
0000000000016449540,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,456,382,419,4.72,565,1,1,1,3
0000000000001738660,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.39881,2.15654",Barcelona,,,,,,1,5,2,3
1115997291333318492,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,"41.363184,2.126894",LHospitalet de Llobregat,25,,25,5.0,10,1,1,,
0000000000017596395,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.76,177,2,1,3,4
1139238570717853722,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,,,,,1,1,1,1,
0948489029297269705,"Habitación en Matadepera, España",Habitación,Habitación,Barcelona,,Matadepera,,42,42,4.91,11,1,1,1,
0000000000041003481,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0669563835006827092,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.73,11,1,1,1,
0000000000005008858,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,149,139,144,4.65,396,2,5,2,3
0000000000001071740,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,699,699,699,,,2,2,2,4
1080583681860365767,"Yurta en Barcelona, España",Yurta,Yurta,Barcelona,,Barcelona,199,145,172,4.4,10,1,1,,2
0757255974796976163,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,89,109,4.71,77,1,1,1,
0896856836379489751,"Alojamiento entero: vivienda en Sant Salvador de Guardiola, España",Alojamiento entero,Alojamiento,Barcelona,,Sant Salvador de Guardiola,,125,125,,,1,1,,2
0000000000006776807,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,329,329,329,4.81,143,3,2,4,6
0000000000001493025,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.82,118,1,1,1,2
0000000000001293412,,,nan,Barcelona,,,,,,,,,1,,
0000000000015069624,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,,Santa Coloma de Gramenet,60,50,55,4.8,175,1,1,,
1084634931365167665,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,"41.38191,2.17814",Barcelona,405,400,402,4.71,7,1,1,1,
1100488398083786257,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,40,40,4.73,11,1,1,2,
0000000000043041001,"Alojamiento entero: apto. residencial en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,LHospitalet de Llobregat,45,45,45,4.71,86,1,1,2,5
1102583562378842806,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,,
0846121214346059366,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.68,41,2,2,2,4
0000000000001702721,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,2
1121755023880607952,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,150,,150,3.33,3,1,1,,2
0748073612301479482,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,82,79,80,,,1,1,1,
0000000000021000077,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.75,138,1,1,1,
0000000000002853973,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,250,230,240,,,1,1,,2
0000000000052358890,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,397,473,435,4.63,40,3,1,3,5
0974390220487112997,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,214,215,214,,,1,1,1,2
0983953792214468477,,,nan,Barcelona,,,37,37,37,,,,1,,
0000000000050716479,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0694802952561057622,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,99,114,4.7,60,1,1,1,
0000000000004022947,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,280,300,290,4.57,594,2,1,3,4
0000000000024978663,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,"41.3848,2.171",Barcelona,,,,,,1,1,1,2
0000000000004679251,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0000000000040961877,"Alojamiento entero: apto. residencial en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,270,,270,4.83,81,1,1,2,2
0000000000000986101,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,247,172,210,4.54,157,1,1,2,4
0000000000000936900,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,2
0904257762419291262,,,nan,Barcelona,,,500,,500,,,,1,,
0000000000035155986,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,511,,511,4.68,25,1,1,2,4
0000000000051590412,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,450,450,,,1,1,2,3
1120314102193414276,,,nan,Barcelona,,,37,37,37,,,,1,,
0922187435171509435,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,123,101,112,,,1,1,1,
0753525116543573425,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,90,80,85,4.66,35,1,1,1,
0872107529568771640,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,442,329,386,4.6,5,2,1,3,5
1072990171691972837,"Alojamiento entero: piso en Cornellà de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,Cornell de Llobregat,311,311,311,5.0,4,3,1,3,5
0615088720139867756,"Alojamiento entero: vivienda en Can Rovira, España",Alojamiento entero,Alojamiento,Barcelona,,Can Rovira,260,220,240,,,4,2,4,6
1128770863630383980,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,,129,4.88,8,1,1,1,
0000000000000563971,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.76,773,1,1,1,2
1105736707826848369,,,nan,Barcelona,,,35,20,28,,,,1,,
0000000000050256039,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,5.0,10,1,1,1,
0000000000028768502,"Alojamiento entero: casa de invitados en Aiguafreda, España",Alojamiento entero,Alojamiento,Barcelona,,Aiguafreda,,121,121,,,1,1,2,3
0000000000022695818,"Habitación en Badia del Vallès, España",Habitación,Habitación,Barcelona,,Badia del Valls,,,,4.6,258,1,1,1,
0000000000038571196,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,247,247,4.82,84,3,2,7,6
0608800331825807534,"Habitación en La Floresta, España",Habitación,Habitación,Barcelona,,La Floresta,51,51,51,4.5,6,1,1,1,
1125225051629566511,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,30,30,30,,,1,1,1,
1097199289067586020,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,179,99,139,4.67,3,1,1,1,
0774731593250607896,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.8,40,1,1,1,
1119456562765576218,"Habitación en El Prat de Llobregat, España",Habitación,Habitación,Barcelona,,El Prat de Llobregat,68,68,68,4.71,7,1,1,,
0000000000019343873,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,140,140,4.69,117,2,1,4,4
0781661592293639788,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,95,82,88,,,1,1,2,
0000000000039686598,"Alojamiento entero: casa de invitados en Vilassar de Dalt, España",Alojamiento entero,Alojamiento,Barcelona,,Vilassar de Dalt,,70,70,,,1,1,1,2
0000000000040895049,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,1,2,2,2,4
0631002754356153272,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,316,320,318,4.5,36,1,1,2,2
0871669408022989114,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,79,79,79,,,1,1,,
0854222971508959081,"Habitación en Sabadell, España",Habitación,Habitación,Barcelona,,Sabadell,32,26,29,,,1,1,,
0000000000003172803,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,4
0000000000005196775,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.92,118,2,2,3,4
1122232768444528531,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,5.0,4,4,5,4,8
0000000000032485771,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.8,60,1,1,1,
0000000000032732365,"Habitación en Rubí, España",Habitación,Habitación,Barcelona,,Rub,,20,20,,,1,1,1,
1111395854860768017,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,,,,,2,1,1,1,
0000000000000963289,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,3,2,4,6
1136252486805815148,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,2,1,1,1,
1018172700305953812,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,89,109,4.8,5,1,1,1,
0980380412776193644,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,85,,85,5.0,3,1,1,1,
1001923103040979793,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,71,60,66,,,1,1,1,
0790512115560289546,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,2,4
0646348983670886594,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,73,,73,4.8,10,1,1,,
0992851837782545030,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,1,,4
0815192059017843443,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,98,70,84,4.74,19,1,1,1,
0000000000017151412,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,335,266,300,4.65,201,1,1,1,2
0000000000027502982,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,50,50,,,1,1,3,
0730559606468704616,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,,,,4.84,93,1,1,,
0000000000004783753,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,,,,4.84,56,1,1,1,1
1125994303493704925,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,110,110,110,,1,1,1,1,
0000000000000469710,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.7,151,1,1,2,2
0887546042228472667,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,,80,80,,,1,1,1,
0923219464430512146,"Habitación en La Roca del Vallès, España",Habitación,Habitación,Barcelona,,La Roca del Valls,37,42,40,,,1,1,2,
0000000000002005972,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.6,152,3,1,4,5
0000000000001756975,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,250,200,225,,,2,1,4,4
0000000000041897762,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,3,2,5,5
0644237171682701865,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.78,18,2,1,2,4
0838947105671967924,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,5,,4
1012305322604145563,"Habitación en Terrassa, España",Habitación,Habitación,Barcelona,,Terrassa,23,23,23,,,1,1,,
0000000000054158456,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,291,456,374,,,1,1,1,4
0667842691508770629,"Habitación en Olesa de Bonesvalls, España",Habitación,Habitación,Barcelona,,Olesa de Bonesvalls,30,25,28,,2,1,1,,
1035191296196023636,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,189,140,164,4.78,9,2,1,,
0000000000043651316,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,,,,,,1,1,1,
0000000000039219334,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,250,,250,4.57,125,2,2,2,4
1048265604717547798,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,392,,392,4.92,12,2,1,3,4
0747530432402201898,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,5.0,4,1,1,1,
0617443917030295492,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,58,58,58,4.76,29,1,1,1,
1106399114959624659,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,5.0,4,1,1,2,3
0000000000042547432,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,19,19,4.64,14,1,1,1,
1130989275309559624,,,nan,Barcelona,,,,,,,,,1,,
0935403354801193649,,,nan,Barcelona,,,60,,60,,,,1,,
1052761970191046037,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,282,,282,4.71,7,1,1,1,2
0805187979278991526,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,55,92,4.69,68,1,1,1,
1111033906674526825,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,75,51,63,4.67,3,0,1,,
0780401144564841258,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,250,250,250,4.87,23,2,1,4,6
0000000000020909180,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,48,48,48,4.64,25,1,1,,
1014202030108582665,"Habitación en Badalona, España",Habitación,Habitación,Barcelona,,Badalona,58,58,58,,,1,1,1,
0000000000005141070,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.57,151,1,1,1,4
0000000000034269049,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,90,90,3.67,6,1,1,,2
1122211331745188878,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,5.0,4,2,1,3,6
0000000000001737505,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.7,520,1,1,2,4
0000000000052359464,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,218,267,242,4.64,87,1,1,1,2
0668142900953922167,"Habitación en Gavà, España",Habitación,Habitación,Barcelona,,Gav,,36,36,4.74,81,1,1,1,
0000000000009984886,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0000000000002329405,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,3,2,5,8
1052240263726352514,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,46,46,46,4.7,10,1,1,2,4
0000000000006560025,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
1133125794628380016,"Habitación en Sant Adrià de Besòs, España",Habitación,Habitación,Barcelona,,Sant Adri de Bess,,,,4.6,5,1,1,1,
0000000000001830227,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,250,250,,,1,1,1,3
1094304190413839835,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,80,80,80,4.67,3,1,1,1,
0000000000017361756,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,5.0,3,1,1,1,
0788872547667959539,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,,Santa Coloma de Gramenet,,60,60,4.83,60,1,1,1,
0927234810374217760,"Habitación en Sant Joan Despí, España",Habitación,Habitación,Barcelona,,Sant Joan Desp,,,,4.5,6,1,1,1,
0969453451947468262,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,1000,1000,4.55,11,1,1,1,
1019340307296601080,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,207,195,201,,,1,1,1,2
0000000000000273932,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,280,250,265,4.71,290,2,2,2,4
0928048408131067594,"Habitación privada en: piso en Sant Adrià de Besòs, España",Habitación privada en,Habitación,Barcelona,,Sant Adri de Bess,52,52,52,5.0,3,1,1,1,1
0000000000050617365,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.78,141,2,1,2,4
0696777471141566786,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,50,50,4.47,81,1,1,1,
0000000000028366001,"Habitación privada en: hostal en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,,,,4.5,10,1,1,,2
1141166417670337824,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,60,60,60,,,1,1,,
0934768528390792431,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,180,169,174,,,1,1,1,
0893566680384176153,"Alojamiento entero: piso en Sant Adrià de Besòs, España",Alojamiento entero,Alojamiento,Barcelona,,Sant Adri de Bess,189,199,194,4.8,44,1,1,2,2
0523845704387885995,"Alojamiento entero: apartamento con servicios en L'Hospitalet de Llobregat, España",Alojamiento entero,Alojamiento,Barcelona,,LHospitalet de Llobregat,219,,219,,,1,1,,2
0000000000012469542,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,2,
0000000000029182320,"Habitación en L'Hospitalet de Llobregat, España",Habitación,Habitación,Barcelona,,LHospitalet de Llobregat,,,,,,1,1,1,
0548990291668456542,"Habitación en hotel boutique en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,219,356,288,4.78,528,1,1,1,2
0986306553508571608,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,75,75,75,,,1,1,1,
0000000000033762391,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,325,325,325,,,3,2,6,6
1050484394201799461,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.64,11,0,1,,
0683941003011180871,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.75,4,3,2,4,6
1121806518495909736,,,nan,Barcelona,,,,,,,,,1,,
0813100191219176858,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.5,54,1,1,1,
1119644407620781659,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,1,1,5,2,4
1120989532653607115,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,1,2,1,2,4
0989623300384864811,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,65,65,65,4.25,4,3,1,1,
1128767704269258188,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,,129,5.0,4,1,1,1,
0918015237510061423,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,90,75,82,4.45,11,1,1,,
0000000000016449601,"Alojamiento entero: apartamento con servicios en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,326,273,300,4.72,869,1,1,1,2
0000000000028366278,"Habitación privada en: hostal en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,,,,4.66,94,1,0,3,3
1018184199097698853,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,89,109,4.0,8,1,1,1,
0785547170328341344,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.77,141,1,1,,
0000000000033423422,"Alojamiento entero: piso en BARCELONA, España",Alojamiento entero,Alojamiento,Barcelona,,BARCELONA,247,272,260,4.72,185,1,1,1,2
1122421025239266884,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,60,60,,2,1,1,,
0850493743503092225,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,129,99,114,4.54,65,1,1,1,
0000000000027331263,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,145,89,117,,1,1,1,,
0859815744311025799,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,193,,193,,,1,1,1,2
0000000000000866483,"Alojamiento entero: suite con entrada independiente en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,320,280,300,,,2,1,2,4
0000000000041025443,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,4.77,137,2,2,4,7
0000000000005837152,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,1,4,5
0000000000001477381,"Alojamiento entero: loft en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,1
0000000000046478264,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,336,,336,4.5,30,1,1,2,4
0878992991320862924,"Habitación privada en: piso en Barcelona, España",Habitación privada en,Habitación,Barcelona,,Barcelona,85,85,85,4.82,65,1,0,,2
0000000000013131433,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,220,,220,4.39,111,2,2,3,4
1104221754876385642,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,2,1,,3
0000000000035536618,"Habitación en Castellar del Vallès, España",Habitación,Habitación,Barcelona,,Castellar del Valls,55,45,50,,,1,1,1,
0000000000000283231,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,195,85,140,,,1,1,2,4
1132009310134103387,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,4.0,4,1,1,1,
0000000000002491989,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,,1,1,1,2
0953603819065993091,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,,Santa Coloma de Gramenet,,62,62,,,1,1,,
0784671412229969233,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,553,,553,3.81,32,3,2,5,7
0000000000021791772,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,192,,192,4.79,135,1,1,1,2
0980395484737059447,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,63,63,5.0,3,1,1,,
0000000000050319142,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,621,678,650,4.77,166,3,2,5,6
1136428020449322765,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,75,75,75,,,1,1,,
1131175520254800452,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,1,1,1,1,
1141218097456310165,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,,,,,1,1,1,
0808462770832376153,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,,,,1,1,1,1,2
1145476375696313106,"Habitación en Santa Coloma de Gramenet, España",Habitación,Habitación,Barcelona,,Santa Coloma de Gramenet,,55,55,,,1,1,1,
0000000000040774996,"Alojamiento entero: piso en La Floresta, España",Alojamiento entero,Alojamiento,Barcelona,,La Floresta,,85,85,,,1,1,1,2
0000000000033413157,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,300,,300,,,3,2,3,4
0000000000002282469,"Alojamiento entero: piso en Barcelona, España",Alojamiento entero,Alojamiento,Barcelona,,Barcelona,,150,150,4.67,438,2,1,2,4
0545602057442226577,,,nan,Barcelona,,,,,,,,,1,,
0841043878143413092,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,110,110,110,4.55,40,1,1,,
0896269935855109615,"Habitación en Barcelona, España",Habitación,Habitación,Barcelona,,Barcelona,,50,50,4.71,45,1,1,1,
