ID,CP,PRECIO POR PISO,PRECIO POR CASA,Precio m2
00000000000008268774,7560,2812,3074,2943
00000000000008268774,7560,3208,3199,3203
00000000000008303079,7160,4945,5808,5376
00000000000008303079,7160,6933,7153,7043
00000000000008911577,7458,2742,3300,3021
00000000000008966562,7004,2970,3042,3006
00000000000008986520,7179,4885,4543,4714
00000000000009322282,7560,2812,3074,2943
00000000000009322282,7560,3208,3199,3203
00000000000009388329,7590,3432,4010,3721
00000000000009899127,7590,3432,4010,3721
00000000000009967922,7600,2896,2946,2921
00000000000009967922,7600,2628,3630,3129
00000000000010290960,7660,4246,5255,4750
00000000000010651962,7458,2742,3300,3021
00000000000010784738,7609,3486,4149,3817
00000000000010831330,7458,2742,3300,3021
00000000000010874492,7006,3837,5214,4525
00000000000010892913,7609,3486,4149,3817
00000000000011197936,7015,5391,5578,5484
00000000000011351036,7590,3432,4010,3721
00000000000011395796,7550,2388,3420,2904
00000000000011402170,7610,4195,3970,4082
00000000000011782995,7180,5061,6835,5948
00000000000011997224,7180,5061,6835,5948
00000000000012084552,7005,2855,2987,2921
00000000000012119458,7005,2855,2987,2921
00000000000012205926,7007,3209,3733,3471
00000000000012223720,7012,5978,6039,6008
00000000000012332803,7179,4885,4543,4714
00000000000012375710,7006,3837,5214,4525
00000000000012419164,7006,3837,5214,4525
00000000000012668695,7012,5978,6039,6008
00000000000012734391,7183,4803,5549,5176
00000000000012840376,7180,5061,6835,5948
00000000000012968322,7006,3837,5214,4525
00000000000013029411,7560,2812,3074,2943
00000000000013029411,7560,3208,3199,3203
00000000000013119893,7458,2742,3300,3021
00000000000013139463,7470,4362,5020,4691
00000000000013411540,7013,4330,5833,5081
00000000000013411803,7013,4330,5833,5081
00000000000013511759,7014,4921,5799,5360
00000000000013626334,7001,4832,4450,4641
00000000000013626665,7001,4832,4450,4641
00000000000013626726,7001,4832,4450,4641
00000000000013648082,7012,5978,6039,6008
00000000000013682049,7560,2812,3074,2943
00000000000013682049,7560,3208,3199,3203
00000000000013759665,7458,2742,3300,3021
00000000000013760759,7609,3486,4149,3817
00000000000013760767,7458,2742,3300,3021
00000000000013808475,7003,3991,4576,4283
00000000000013809661,7003,3991,4576,4283
00000000000013839311,7458,2742,3300,3021
00000000000013862548,7458,2742,3300,3021
00000000000013889199,7559,3162,4385,3773
00000000000013889228,7559,3162,4385,3773
00000000000014024040,7560,2812,3074,2943
00000000000014024040,7560,3208,3199,3203
00000000000014196017,7001,4832,4450,4641
00000000000014240714,7458,2742,3300,3021
00000000000014582502,7150,3388,3929,3658
00000000000014703635,7458,2742,3300,3021
00000000000014726134,7180,5061,6835,5948
00000000000014865319,7458,2742,3300,3021
00000000000015034907,7001,4832,4450,4641
00000000000015082350,7181,5883,6714,6298
00000000000015096486,7001,4832,4450,4641
00000000000015108046,7001,4832,4450,4641
00000000000015108298,7001,4832,4450,4641
00000000000015127561,7181,5883,6714,6298
00000000000015518579,7014,4921,5799,5360
00000000000015763155,7180,5061,6835,5948
00000000000015883272,7610,4195,3970,4082
00000000000015883273,7610,4195,3970,4082
00000000000015883277,7610,4195,3970,4082
00000000000015908473,7609,3486,4149,3817
00000000000015946720,7180,5061,6835,5948
00000000000015997159,7002,4896,5535,5215
00000000000016025040,7179,4885,4543,4714
00000000000016077062,7012,5978,6039,6008
00000000000016114480,7590,3432,4010,3721
00000000000016146649,7458,2742,3300,3021
00000000000016154116,7609,3486,4149,3817
00000000000016187975,7458,2742,3300,3021
00000000000016321471,7005,2855,2987,2921
00000000000016387774,7181,5883,6714,6298
00000000000016424380,7160,4945,5808,5376
00000000000016424380,7160,6933,7153,7043
00000000000016656340,7559,3162,4385,3773
00000000000016744302,7610,4195,3970,4082
00000000000017144601,7002,4896,5535,5215
00000000000017147112,7458,2742,3300,3021
00000000000017227431,7600,2896,2946,2921
00000000000017227431,7600,2628,3630,3129
00000000000017228092,7007,3209,3733,3471
00000000000017247274,7589,3634,4810,4222
00000000000017257073,7470,4362,5020,4691
00000000000017314082,7590,3432,4010,3721
00000000000017362940,7196,5439,5551,5495
00000000000017392639,7015,5391,5578,5484
00000000000017428730,7600,2896,2946,2921
00000000000017428730,7600,2628,3630,3129
00000000000017468756,7600,2896,2946,2921
00000000000017468756,7600,2628,3630,3129
00000000000017530053,7007,3209,3733,3471
00000000000017637195,7458,2742,3300,3021
00000000000017651922,7458,2742,3300,3021
00000000000017720907,7150,3388,3929,3658
00000000000017778274,7180,5061,6835,5948
00000000000017789923,7609,3486,4149,3817
00000000000017821225,7610,4195,3970,4082
00000000000017888562,7590,3432,4010,3721
00000000000017968855,7470,4362,5020,4691
00000000000018138543,7590,3432,4010,3721
00000000000018164672,7009,2454,3082,2768
00000000000018359267,7458,2742,3300,3021
00000000000018502042,7458,2742,3300,3021
00000000000018574620,7014,4921,5799,5360
00000000000018609660,7560,2812,3074,2943
00000000000018609660,7560,3208,3199,3203
00000000000018623786,7181,5883,6714,6298
00000000000018665694,7560,2812,3074,2943
00000000000018665694,7560,3208,3199,3203
00000000000018713107,7590,3432,4010,3721
00000000000018763301,7458,2742,3300,3021
00000000000018768631,7005,2855,2987,2921
00000000000018854287,7458,2742,3300,3021
00000000000018868333,7458,2742,3300,3021
00000000000018892361,7470,4362,5020,4691
00000000000018907079,7006,3837,5214,4525
00000000000018986232,7184,4998,5560,5279
00000000000019062031,7560,2812,3074,2943
00000000000019062031,7560,3208,3199,3203
00000000000019062069,7180,5061,6835,5948
00000000000019064551,7458,2742,3300,3021
00000000000019064611,7458,2742,3300,3021
00000000000019177073,7179,4885,4543,4714
00000000000019221725,7610,4195,3970,4082
00000000000019236776,7004,2970,3042,3006
00000000000019238170,7458,2742,3300,3021
00000000000019241999,7015,5391,5578,5484
00000000000019396263,7179,4885,4543,4714
00000000000019500468,7458,2742,3300,3021
00000000000019536244,7600,2896,2946,2921
00000000000019536244,7600,2628,3630,3129
00000000000019543733,7589,3634,4810,4222
00000000000019619071,7179,4885,4543,4714
00000000000019693023,7180,5061,6835,5948
00000000000019754591,7181,5883,6714,6298
00000000000019816879,7560,2812,3074,2943
00000000000019816879,7560,3208,3199,3203
00000000000019817439,7005,2855,2987,2921
00000000000019826957,7600,2896,2946,2921
00000000000019826957,7600,2628,3630,3129
00000000000019828126,7012,5978,6039,6008
00000000000019898226,7180,5061,6835,5948
00000000000019938242,7560,2812,3074,2943
00000000000019938242,7560,3208,3199,3203
00000000000020153309,7012,5978,6039,6008
00000000000020177667,7001,4832,4450,4641
00000000000020393151,7589,3634,4810,4222
00000000000020398798,7150,3388,3929,3658
00000000000020399757,7181,5883,6714,6298
00000000000020399760,7458,2742,3300,3021
00000000000020399834,7589,3634,4810,4222
00000000000020518036,7600,2896,2946,2921
00000000000020518036,7600,2628,3630,3129
00000000000020742105,7600,2896,2946,2921
00000000000020742105,7600,2628,3630,3129
00000000000020842246,7179,4885,4543,4714
00000000000020842252,7006,3837,5214,4525
00000000000020842254,7002,4896,5535,5215
00000000000020925910,7560,2812,3074,2943
00000000000020925910,7560,3208,3199,3203
00000000000020958695,7458,2742,3300,3021
00000000000021170845,7179,4885,4543,4714
00000000000021446635,7150,3388,3929,3658
00000000000021487570,7458,2742,3300,3021
00000000000021558618,7458,2742,3300,3021
00000000000021558624,7458,2742,3300,3021
00000000000021573535,7590,3432,4010,3721
00000000000021632915,7160,4945,5808,5376
00000000000021632915,7160,6933,7153,7043
00000000000021680060,7590,3432,4010,3721
00000000000021702454,7012,5978,6039,6008
00000000000021765683,7590,3432,4010,3721
00000000000021860526,7458,2742,3300,3021
00000000000021992578,7179,4885,4543,4714
00000000000022316295,7001,4832,4450,4641
00000000000022526623,7160,4945,5808,5376
00000000000022526623,7160,6933,7153,7043
00000000000022557334,7600,2896,2946,2921
00000000000022557334,7600,2628,3630,3129
00000000000022632714,7007,3209,3733,3471
00000000000022764870,7590,3432,4010,3721
00000000000022872431,7015,5391,5578,5484
00000000000022923325,7003,3991,4576,4283
00000000000022951329,7003,3991,4576,4283
00000000000022954584,7003,3991,4576,4283
00000000000023032784,7559,3162,4385,3773
00000000000023062285,7005,2855,2987,2921
00000000000023195661,7458,2742,3300,3021
00000000000023288293,7183,4803,5549,5176
00000000000023314183,7179,4885,4543,4714
00000000000023316151,7179,4885,4543,4714
00000000000023316647,7012,5978,6039,6008
00000000000023340063,7003,3991,4576,4283
00000000000023362411,7179,4885,4543,4714
00000000000023376821,7609,3486,4149,3817
00000000000023559680,7610,4195,3970,4082
00000000000023587510,7458,2742,3300,3021
00000000000023621086,7458,2742,3300,3021
00000000000023624035,7458,2742,3300,3021
00000000000023693251,7014,4921,5799,5360
00000000000023798204,7013,4330,5833,5081
00000000000023994512,7014,4921,5799,5360
00000000000024304622,7015,5391,5578,5484
00000000000024445153,7610,4195,3970,4082
00000000000024510950,7003,3991,4576,4283
00000000000024688269,7559,3162,4385,3773
00000000000024745222,7458,2742,3300,3021
00000000000024753426,7458,2742,3300,3021
00000000000024814081,7458,2742,3300,3021
00000000000024814082,7458,2742,3300,3021
00000000000024940830,7003,3991,4576,4283
00000000000024951832,7458,2742,3300,3021
00000000000024973066,7001,4832,4450,4641
00000000000025019959,7014,4921,5799,5360
00000000000025218107,7590,3432,4010,3721
00000000000025274808,7589,3634,4810,4222
00000000000025298946,7610,4195,3970,4082
00000000000025369411,7560,2812,3074,2943
00000000000025369411,7560,3208,3199,3203
00000000000025379066,7181,5883,6714,6298
00000000000025408361,7458,2742,3300,3021
00000000000025483222,7010,2932,3922,3427
00000000000025830287,7590,3432,4010,3721
00000000000025916312,7600,2896,2946,2921
00000000000025916312,7600,2628,3630,3129
00000000000026050509,7006,3837,5214,4525
00000000000026081631,7181,5883,6714,6298
00000000000026208330,7003,3991,4576,4283
00000000000026211902,7003,3991,4576,4283
00000000000026346621,7011,3392,3758,3575
00000000000026402900,7015,5391,5578,5484
00000000000026590852,7590,3432,4010,3721
00000000000026833940,7001,4832,4450,4641
00000000000026837313,7001,4832,4450,4641
00000000000026837314,7001,4832,4450,4641
00000000000026851836,7458,2742,3300,3021
00000000000026856143,7181,5883,6714,6298
00000000000027351825,7003,3991,4576,4283
00000000000027448371,7590,3432,4010,3721
00000000000027456117,7610,4195,3970,4082
00000000000027646059,7180,5061,6835,5948
00000000000027873851,7470,4362,5020,4691
00000000000027894703,7458,2742,3300,3021
00000000000027896942,7610,4195,3970,4082
00000000000027948925,7609,3486,4149,3817
00000000000028000602,7560,2812,3074,2943
00000000000028000602,7560,3208,3199,3203
00000000000028069183,7458,2742,3300,3021
00000000000028087962,7458,2742,3300,3021
00000000000028156207,7458,2742,3300,3021
00000000000028208817,7470,4362,5020,4691
00000000000028276713,7458,2742,3300,3021
00000000000028334142,7600,2896,2946,2921
00000000000028334142,7600,2628,3630,3129
00000000000028379925,7004,2970,3042,3006
00000000000028387681,7458,2742,3300,3021
00000000000028430493,7458,2742,3300,3021
00000000000028794163,7013,4330,5833,5081
00000000000028876993,7180,5061,6835,5948
00000000000028886222,7458,2742,3300,3021
00000000000029114927,7458,2742,3300,3021
00000000000029401340,7005,2855,2987,2921
00000000000029425819,7590,3432,4010,3721
00000000000029472690,7458,2742,3300,3021
00000000000029479711,7199,3116,3500,3308
00000000000029515661,7470,4362,5020,4691
00000000000029602834,7660,4246,5255,4750
00000000000029677096,7559,3162,4385,3773
00000000000030154107,7150,3388,3929,3658
00000000000030220636,7600,2896,2946,2921
00000000000030220636,7600,2628,3630,3129
00000000000030389682,7560,2812,3074,2943
00000000000030389682,7560,3208,3199,3203
00000000000030434294,7590,3432,4010,3721
00000000000030730874,7458,2742,3300,3021
00000000000030806900,7600,2896,2946,2921
00000000000030806900,7600,2628,3630,3129
00000000000030946036,7002,4896,5535,5215
00000000000031180060,7610,4195,3970,4082
00000000000031198104,7560,2812,3074,2943
00000000000031198104,7560,3208,3199,3203
00000000000031429644,7458,2742,3300,3021
00000000000031433635,7458,2742,3300,3021
00000000000031456699,7600,2896,2946,2921
00000000000031456699,7600,2628,3630,3129
00000000000031479982,7590,3432,4010,3721
00000000000031480444,7458,2742,3300,3021
00000000000031548396,7560,2812,3074,2943
00000000000031548396,7560,3208,3199,3203
00000000000031610874,7183,4803,5549,5176
00000000000031636198,7560,2812,3074,2943
00000000000031636198,7560,3208,3199,3203
00000000000031778504,7006,3837,5214,4525
00000000000031871991,7458,2742,3300,3021
00000000000031926789,7458,2742,3300,3021
00000000000031940603,7179,4885,4543,4714
00000000000031947038,7458,2742,3300,3021
00000000000032027705,7560,2812,3074,2943
00000000000032027705,7560,3208,3199,3203
00000000000032041389,7015,5391,5578,5484
00000000000032119822,7179,4885,4543,4714
00000000000032234343,7458,2742,3300,3021
00000000000032274511,7458,2742,3300,3021
00000000000032305000,7458,2742,3300,3021
00000000000032345733,7560,2812,3074,2943
00000000000032345733,7560,3208,3199,3203
00000000000032347808,7179,4885,4543,4714
00000000000032358736,7600,2896,2946,2921
00000000000032358736,7600,2628,3630,3129
00000000000032378204,7600,2896,2946,2921
00000000000032378204,7600,2628,3630,3129
00000000000032516820,7560,2812,3074,2943
00000000000032516820,7560,3208,3199,3203
00000000000032744761,7470,4362,5020,4691
00000000000032756157,7183,4803,5549,5176
00000000000032772091,7150,3388,3929,3658
00000000000032808136,7458,2742,3300,3021
00000000000032959597,7160,4945,5808,5376
00000000000032959597,7160,6933,7153,7043
00000000000032959664,7160,4945,5808,5376
00000000000032959664,7160,6933,7153,7043
00000000000032959716,7160,4945,5808,5376
00000000000032959716,7160,6933,7153,7043
00000000000032959816,7160,4945,5808,5376
00000000000032959816,7160,6933,7153,7043
00000000000033203789,7560,2812,3074,2943
00000000000033203789,7560,3208,3199,3203
00000000000033322840,7560,2812,3074,2943
00000000000033322840,7560,3208,3199,3203
00000000000033444200,7150,3388,3929,3658
00000000000033479445,7560,2812,3074,2943
00000000000033479445,7560,3208,3199,3203
00000000000033542566,7181,5883,6714,6298
00000000000033542622,7181,5883,6714,6298
00000000000033547442,7181,5883,6714,6298
00000000000033960810,7590,3432,4010,3721
00000000000034037640,7458,2742,3300,3021
00000000000034106075,7590,3432,4010,3721
00000000000034144654,7180,5061,6835,5948
00000000000034167751,7001,4832,4450,4641
00000000000034193679,7458,2742,3300,3021
00000000000034221853,7458,2742,3300,3021
00000000000034268885,7589,3634,4810,4222
00000000000034275617,7560,2812,3074,2943
00000000000034275617,7560,3208,3199,3203
00000000000034428169,7560,2812,3074,2943
00000000000034428169,7560,3208,3199,3203
00000000000034432886,7458,2742,3300,3021
00000000000034500256,7559,3162,4385,3773
00000000000034583521,7458,2742,3300,3021
00000000000034740295,7458,2742,3300,3021
00000000000034850125,7458,2742,3300,3021
00000000000034850421,7600,2896,2946,2921
00000000000034850421,7600,2628,3630,3129
00000000000035025421,7590,3432,4010,3721
00000000000035250651,7580,2759,3223,2991
00000000000035462790,7559,3162,4385,3773
00000000000035535450,7559,3162,4385,3773
00000000000035536688,7559,3162,4385,3773
00000000000035570373,7001,4832,4450,4641
00000000000035901083,7590,3432,4010,3721
00000000000035901801,7559,3162,4385,3773
00000000000035943105,7458,2742,3300,3021
00000000000035963068,7590,3432,4010,3721
00000000000036185749,7458,2742,3300,3021
00000000000036251350,7600,2896,2946,2921
00000000000036251350,7600,2628,3630,3129
00000000000036303285,7004,2970,3042,3006
