ID,Título,Tipología,Ciudad,Localización,Precio,Valoración,Numero valoraciones,Baños,Camas,Viajeros máximos,Año,Plataforma
00000000000034963904,Alojamiento entero,Alojamiento,Girona,"4.211.527,314.694",56,4.0,,1,3,4,2020,White Hosting
00000000000000986692,Alojamiento entero,Alojamiento,Barcelona,"4.140.737,216.595",60,4.55,,1,4,5,2020,White Hosting
00000000000023913059,Alojamiento entero,Alojamiento,Sevilla,"3.739.405,-599.825",75,4.95,,2,3,4,2019,White Hosting
00000000000015848190,Alojamiento entero,Alojamiento,Sevilla,"3.739.221,-599.179",160,4.95,,2,3,4,2020,White Hosting
00000000000017773935,Habitación privada,Habitación,Barcelona,"4.141.123,218.401",30,4.45,,1,1,2,2019,White Hosting
00000000000041973299,Alojamiento entero,Alojamiento,Girona,"4.196.733,314.725",140,5.0,,2,6,8,2021,White Hosting
00000000000039221810,Alojamiento entero,Alojamiento,Mallorca,"3.987.826,304.442",159,3.0,,1,3,4,2021,White Hosting
00000000000003598284,Alojamiento entero,Alojamiento,Girona,"420.504.030.296.586,31.653.632.794.554.000",92,4.5,,2,5,6,2018,White Hosting
00000000000018545211,Alojamiento entero,Alojamiento,Girona,"4.174.234,281.255",302,4.0,,3,8,8,2019,White Hosting
00000000000004838412,Alojamiento entero,Alojamiento,Mallorca,"3.959.897,292.456",120,5.0,,2,4,6,2019,White Hosting
00000000000000096807,Habitación privada,Habitación,Madrid,"4.038.318,-365.565",29,4.55,,1,2,2,2019,White Hosting
00000000000033309446,Habitación privada,Habitación,Barcelona,"4.138.217,217.591",200,4.65,,1,2,3,2019,White Hosting
00000000000025435100,Habitación privada,Habitación,Barcelona,"4.137.889,217.233",40,4.800000000000001,,1,1,4,2020,White Hosting
00000000000021907198,Alojamiento entero,Alojamiento,Barcelona,"4.138.427,215.475",70,4.0,,2,5,5,2020,White Hosting
00000000000020707974,Habitación privada,Habitación,Madrid,"4.047.371,-358.172",29,4.800000000000001,,2,2,2,2019,White Hosting
00000000000018462635,Habitación privada,Habitación,Barcelona,"4.137.535,215.169",13,4.0,,2,2,2,2019,White Hosting
00000000000031509212,Alojamiento entero,Alojamiento,Mallorca,"3.943.489,274.928",375,5.0,,3,4,8,2020,White Hosting
00000000000005259603,Habitación privada,Habitación,Barcelona,"4.137.692,215.414",80,4.75,,1,1,1,2019,White Hosting
00000000000029445419,Habitación privada,Habitación,Sevilla,"3.740.874,-598.302",20,4.800000000000001,,1,1,2,2019,White Hosting
00000000000035338716,Alojamiento entero,Alojamiento,Valencia,"3.947.001,-3.532",68,4.4,,1,3,4,2019,White Hosting
00000000000024306190,Alojamiento entero,Alojamiento,Valencia,"3.935.464,-3.143",195,4.65,,3,8,8,2020,White Hosting
00000000000007437270,Habitación privada,Habitación,Barcelona,"4.138.217,214.203",28,4.2,,2,1,1,2020,White Hosting
00000000000036167235,Alojamiento entero,Alojamiento,Girona,"4.224.241,312.535",134,,,2,7,8,2020,White Hosting
00000000000023152631,Alojamiento entero,Alojamiento,Barcelona,"4.138.571,218.248",65,,,1,2,4,2019,White Hosting
00000000000032025588,Alojamiento entero,Alojamiento,Mallorca,"3.990.231,305.734",,,,2,0,8,2019,White Hosting
00000000000018342754,Alojamiento entero,Alojamiento,Mallorca,"3.935.352,2.9723",300,4.65,,2,4,6,2019,White Hosting
00000000000027450637,Habitación privada,Habitación,Barcelona,"413.783,217.816",27,,,3,1,1,2020,White Hosting
00000000000032235809,Alojamiento entero,Alojamiento,Valencia,"394.704,-32.927",151,4.8500000000000005,,2,4,5,2020,White Hosting
00000000000000158238,Alojamiento entero,Alojamiento,Barcelona,"4.138.416.168.897.480,2.136.355.063.060.220",120,4.45,,2,5,8,2018,White Hosting
00000000000017350033,Alojamiento entero,Alojamiento,Mallorca,"3.977.575.856.020.690,27.100.892.762.396.600",120,4.25,,2,5,8,2018,White Hosting
00000000000022737815,Alojamiento entero,Alojamiento,Barcelona,"4.140.649,217.446",90,4.8500000000000005,,2,6,6,2020,White Hosting
00000000000018353682,Habitación privada,Habitación,Barcelona,"4.137.584,214.255",50,5.0,,1,2,2,2020,White Hosting
00000000000023492482,Habitación privada,Habitación,Barcelona,"413.984.610.331.804,21.837.451.511.486.100",21,5.0,,2,1,1,2018,White Hosting
00000000000026238907,Habitación privada,Habitación,Sevilla,"3.735.933,-598.564",40,4.8500000000000005,,2,1,2,2020,White Hosting
00000000000019910248,Alojamiento entero,Alojamiento,Madrid,"4.040.927,-370.238",200,4.3500000000000005,,1,2,4,2019,White Hosting
00000000000041389150,Habitación privada,Habitación,Barcelona,"414.207,2.2066",19,,,0,0,2,2021,White Hosting
00000000000000206846,Alojamiento entero,Alojamiento,Barcelona,"4.138.743,217.847",128,4.6000000000000005,,2,1,2,2019,White Hosting
00000000000021155756,Alojamiento entero,Alojamiento,Mallorca,"3.970.395,293.755",166,5.0,,3,3,6,2019,White Hosting
00000000000005834787,Habitación privada,Habitación,Barcelona,"4.138.499.002.218.050,2.173.101.690.267.840",36,4.7,,1,1,1,2019,White Hosting
00000000000015357450,Alojamiento entero,Alojamiento,Barcelona,"4.139.507,216.882",400,5.0,,3,6,8,2019,White Hosting
00000000000003919665,Alojamiento entero,Alojamiento,Mallorca,"3.938.321.777.897.660,2.972.261.388.003.610",200,5.0,,2,3,4,2018,White Hosting
00000000000022864811,Alojamiento entero,Alojamiento,Girona,"4.167.371,279.042",26,4.65,,1,2,2,2019,White Hosting
00000000000031141579,Habitación privada,Habitación,Madrid,"4.040.978,-36.998",30,4.45,,1,1,1,2020,White Hosting
00000000000005822353,Habitación privada,Habitación,Madrid,"4.042.139.267.174.420,-3.700.114.733.730.110",32,4.65,,1,1,1,2017,White Hosting
00000000000023967999,Alojamiento entero,Alojamiento,Sevilla,"3.741.654,-598.512",55,4.5,,2,4,4,2020,White Hosting
00000000000042605635,Alojamiento entero,Alojamiento,Menorca,"3.999.952,379.916",60,4.5,,2,4,6,2020,White Hosting
00000000000008708285,Alojamiento entero,Alojamiento,Barcelona,"41.405.415.877.667.900,21.795.421.774.570.700",95,4.5,,1,1,4,2017,White Hosting
00000000000000975297,Habitación privada,Habitación,Barcelona,"4.138.714.093.083.930,21.658.136.532.727.700",80,4.45,,2,2,2,2018,White Hosting
00000000000027157396,Habitación privada,Habitación,Barcelona,"4.137.472,214.408",20,,,0,1,2,2020,White Hosting
00000000000018052103,Alojamiento entero,Alojamiento,Mallorca,"3.957.369.634.398.060,2.628.879.467.188.850",103,4.65,,2,3,6,2018,White Hosting
00000000000010445067,Alojamiento entero,Alojamiento,Madrid,"40.403.673.876.642.600,-37.048.096.725.502.200",60,4.6000000000000005,,1,2,3,2018,White Hosting
00000000000041401117,Habitación privada,Habitación,Barcelona,"4.138.264,217.426",75,,,1,1,2,2020,White Hosting
00000000000017004198,Alojamiento entero,Alojamiento,Mallorca,"39.321,299.149",117,4.25,,2,5,6,2021,White Hosting
00000000000040343277,Alojamiento entero,Alojamiento,Sevilla,"3.739.885,-597.705",100,,,2,2,4,2020,White Hosting
00000000000016672021,Alojamiento entero,Alojamiento,Barcelona,"4.139.734.227.264.390,21.755.925.136.585.100",110,5.0,,1,3,4,2017,White Hosting
00000000000014365626,Habitación privada,Habitación,Valencia,"3.948.513,-35.834",20,3.0,,2,1,3,2020,White Hosting
00000000000026675652,Habitación privada,Habitación,Madrid,"4.042.507,-36.792",55,4.75,,1,1,1,2020,White Hosting
00000000000032223043,Habitación privada,Habitación,Barcelona,"4.137.502,217.325",40,3.75,,1,1,1,2020,White Hosting
00000000000007819262,Habitación privada,Habitación,Madrid,"4.043.148,-371.415",29,,,2,1,2,2020,White Hosting
00000000000005809291,Alojamiento entero,Alojamiento,Mallorca,"3.955.618,259.762",200,4.95,,4,7,8,2019,White Hosting
00000000000017750775,Habitación privada,Habitación,Barcelona,"4.139.754.795.233.190,2.171.046.457.203.880",59,,,3,2,4,2017,White Hosting
00000000000019404915,Alojamiento entero,Alojamiento,Madrid,"4.042.647,-370.791",100,,,1,1,2,2020,White Hosting
00000000000040909074,Alojamiento entero,Alojamiento,Girona,"4.197.728,316.895",114,,,2,6,7,2021,White Hosting
00000000000018326493,Alojamiento entero,Alojamiento,Madrid,"4.040.596,-37.122",97,4.7,,2,4,8,2019,White Hosting
00000000000014606893,Alojamiento entero,Alojamiento,Madrid,"4.045.759.954.598.020,-3.692.273.919.718.110",67,4.95,,1,4,4,2018,White Hosting
00000000000033964733,Alojamiento entero,Alojamiento,Girona,"4.182.255,306.535",83,,,1,2,4,2019,White Hosting
00000000000023430836,Alojamiento entero,Alojamiento,Girona,"41.817.766.608.855.100,30.591.561.179.511.700",102,5.0,,4,5,8,2018,White Hosting
00000000000018860645,Habitación privada,Habitación,Barcelona,"4.138.696,217.552",39,4.6000000000000005,,1,1,2,2020,White Hosting
00000000000015228673,Alojamiento entero,Alojamiento,Mallorca,"3.991.798,305.521",84,4.0,,1,4,6,2020,White Hosting
00000000000004577798,Habitación privada,Habitación,Barcelona,"41.433.012.064.933.200,21.469.781.266.857.800",30,4.55,,1,1,1,2018,White Hosting
00000000000037150897,Alojamiento entero,Alojamiento,Girona,"4.184.781,310.854",95,,,1,2,3,2020,White Hosting
00000000000033099955,Alojamiento entero,Alojamiento,Valencia,"3.945.686,-34.557",180,5.0,,2,3,5,2020,White Hosting
00000000000031396702,Alojamiento entero,Alojamiento,Mallorca,"3.979.671,271.059",159,5.0,,3,4,6,2019,White Hosting
00000000000017646642,Alojamiento entero,Alojamiento,Girona,"422.504,3.1941",52,4.15,,1,3,4,2021,White Hosting
00000000000022203198,Habitación privada,Habitación,Madrid,"4.039.529,-369.309",26,4.8500000000000005,,2,1,1,2020,White Hosting
00000000000007928220,Alojamiento entero,Alojamiento,Mallorca,"3.957.642,239.249",95,,,1,2,2,2020,White Hosting
00000000000028041055,Habitación compartida,Habitación,Mallorca,"3.955.551,262.298",27,1.0,,1,0,1,2020,White Hosting
00000000000016701270,Alojamiento entero,Alojamiento,Malaga,"3.672.485,-441.956",55,4.55,,1,1,2,2020,White Hosting
00000000000031999442,Alojamiento entero,Alojamiento,Mallorca,"3.985.684,313.003",140,,,2,6,8,2019,White Hosting
00000000000020028202,Alojamiento entero,Alojamiento,Mallorca,"3.948.103.752.001.360,27.597.686.577.451.100",120,4.75,,3,4,8,2018,White Hosting
00000000000012949225,Alojamiento entero,Alojamiento,Barcelona,"4.139.370.541.662.290,21.579.925.457.568.900",180,4.75,,2,3,4,2018,White Hosting
00000000000032035417,Alojamiento entero,Alojamiento,Malaga,"3.672.488,-442.271",60,4.95,,1,2,4,2020,White Hosting
00000000000013072799,Alojamiento entero,Alojamiento,Mallorca,"3.932.055,312.934",161,4.75,,2,4,6,2019,White Hosting
00000000000029855232,Alojamiento entero,Alojamiento,Valencia,"3.946.656,-34.313",55,4.45,,1,1,3,2019,White Hosting
00000000000023430077,Alojamiento entero,Alojamiento,Valencia,"3.947.199,-33.329",50,5.0,,1,3,4,2019,White Hosting
00000000000012189216,Habitación privada,Habitación,Valencia,"3.946.042,-36.813",25,4.7,,1,1,2,2019,White Hosting
00000000000006338576,Alojamiento entero,Alojamiento,Malaga,"36.722.051.354.092.300,-441.156.197.038.891",120,4.3500000000000005,,1,4,5,2019,White Hosting
00000000000019025123,Alojamiento entero,Alojamiento,Girona,"41.938.359.253.247.400,3.129.373.950.379.290",400,5.0,,5,8,8,2018,White Hosting
00000000000020169029,Habitación privada,Habitación,Barcelona,"413.772.981.026.993,21.795.362.823.399.800",45,4.9,,2,1,2,2017,White Hosting
00000000000020925924,Alojamiento entero,Alojamiento,Mallorca,"3.952.702,331.358",109,,,2,0,4,2019,White Hosting
00000000000015837673,Habitación privada,Habitación,Barcelona,"4.137.556.875.281.340,2.167.256.914.884.120",20,4.75,,1,2,2,2017,White Hosting
00000000000023479016,Alojamiento entero,Alojamiento,Barcelona,"413.977.958.152.606,21.747.960.992.542.800",100,,,1,5,6,2018,White Hosting
00000000000001958839,Alojamiento entero,Alojamiento,Barcelona,"4.139.474.891.137.780,21.775.964.502.881.900",160,,,2,3,6,2019,White Hosting
00000000000027503212,Alojamiento entero,Alojamiento,Malaga,"3.671.481,-442.637",55,4.65,,1,2,3,2020,White Hosting
00000000000025797801,Habitación privada,Habitación,Madrid,"4.042.192,-370.894",11,3.0,,2,1,1,2020,White Hosting
00000000000017480495,Habitación privada,Habitación,Barcelona,"4.139.834,217.071",30,4.6000000000000005,,2,1,1,2020,White Hosting
00000000000042887852,Alojamiento entero,Alojamiento,Madrid,"4.039.119,-366.448",39,3.25,,1,2,4,2021,White Hosting
00000000000035418390,Alojamiento entero,Alojamiento,Girona,"422.699,314.065",80,4.0,,2,6,6,2020,White Hosting
00000000000005834041,Alojamiento entero,Alojamiento,Girona,"4.210.897,315.641",80,4.7,,1,1,3,2019,White Hosting
00000000000009665896,Habitación privada,Habitación,Barcelona,"413.778.865.945.492,21.595.648.177.959.500",27,5.0,,1,1,1,2017,White Hosting
00000000000020578859,Alojamiento entero,Alojamiento,Girona,"4.173.764,295.145",140,5.0,,2,4,5,2021,White Hosting
00000000000030341077,Alojamiento entero,Alojamiento,Mallorca,"3.936.694,321.797",211,,,4,7,8,2021,White Hosting
00000000000041938913,Alojamiento entero,Alojamiento,Valencia,"3.948.275,-39.511",79,4.0,,1,1,2,2020,White Hosting
00000000000010977024,Habitación privada,Habitación,Mallorca,"3.956.401.844.877.590,297.941.936.597.894",350,,,7,10,2,2018,White Hosting
00000000000001431437,Habitación privada,Habitación,Barcelona,"4.140.044.064.010.510,22.020.176.936.969.200",60,4.75,,2,2,2,2018,White Hosting
00000000000029965491,Habitación privada,Habitación,Sevilla,"3.736.449,-596.825",20,4.25,,1,2,2,2019,White Hosting
00000000000030753507,Alojamiento entero,Alojamiento,Madrid,"4.045.939,-369.511",65,3.0,,1,1,2,2019,White Hosting
00000000000020556344,Habitación privada,Habitación,Madrid,"4.041.474,-370.618",25,4.8500000000000005,,1,1,2,2019,White Hosting
00000000000024320725,Habitación privada,Habitación,Barcelona,"4.138.597.479.668.730,21.796.658.491.817.000",50,4.3500000000000005,,1,1,2,2018,White Hosting
00000000000011371858,Alojamiento entero,Alojamiento,Malaga,"3.666.537.986.909.150,-4.459.639.703.442.820",80,4.75,,2,4,6,2018,White Hosting
00000000000036085506,Alojamiento entero,Alojamiento,Barcelona,"4.137.511,217.054",100,,,1,1,2,2019,White Hosting
00000000000015977015,Alojamiento entero,Alojamiento,Barcelona,"4.139.952.317.766.180,2.165.499.169.528.090",349,,,1,1,4,2017,White Hosting
00000000000035038765,Habitación privada,Habitación,Madrid,"4.041.909,-36.157",250,,,1,3,3,2020,White Hosting
00000000000019270009,Habitación privada,Habitación,Barcelona,"41.376.928.480.796.200,2.123.021.446.878.040",39,4.65,,1,1,2,2018,White Hosting
00000000000005529487,Habitación privada,Habitación,Barcelona,"4.141.437.454.039.620,2.199.812.625.787.460",35,4.6000000000000005,,1,1,1,2017,White Hosting
00000000000021292519,Alojamiento entero,Alojamiento,Malaga,"3.671.995,-442.066",85,4.7,,2,5,6,2020,White Hosting
00000000000034750695,Alojamiento entero,Alojamiento,Madrid,"4.037.366,-36.222",,,,1,1,4,2019,White Hosting
00000000000043766489,Alojamiento entero,Alojamiento,Girona,"4.195.881,322.638",170,3.0,,2,6,7,2020,White Hosting
00000000000023432447,Alojamiento entero,Alojamiento,Mallorca,"39.854,3.114",128,4.0,,2,4,6,2020,White Hosting
00000000000018571670,Alojamiento entero,Alojamiento,Mallorca,"3.970.599.546.744.970,2.788.122.691.420.310",160,4.800000000000001,,3,4,6,2018,White Hosting
00000000000014365279,Alojamiento entero,Alojamiento,Barcelona,"4.138.994.496.237.100,2.177.942.360.779.500",105,5.0,,1,3,4,2017,White Hosting
00000000000026578841,Alojamiento entero,Alojamiento,Mallorca,"3.973.232,287.354",250,4.65,,3,4,8,2020,White Hosting
00000000000016612772,Alojamiento entero,Alojamiento,Girona,"4.185.435,306.276",65,4.75,,1,5,6,2019,White Hosting
00000000000012611415,Habitación privada,Habitación,Barcelona,"4.138.087.210.799.530,21.522.771.420.721.900",45,4.800000000000001,,1,1,2,2018,White Hosting
00000000000036018513,Alojamiento entero,Alojamiento,Girona,"4.169.717,2.8261",73,,,1,3,5,2020,White Hosting
00000000000033681381,Habitación privada,Habitación,Barcelona,"4.137.235,214.513",50,4.45,,1,1,2,2020,White Hosting
00000000000001565292,Habitación privada,Habitación,Barcelona,"4.138.194.361.540.960,21.782.648.294.407.300",71,4.75,,1,1,2,2017,White Hosting
00000000000029626163,Alojamiento entero,Alojamiento,Girona,"4.212.795,312.269",140,,,1,3,5,2020,White Hosting
00000000000039622949,Alojamiento entero,Alojamiento,Girona,"4.197.835,316.722",180,,,2,3,6,2020,White Hosting
00000000000023877792,Alojamiento entero,Alojamiento,Sevilla,"3.738.984,-599.691",97,5.0,,1,1,4,2020,White Hosting
00000000000034800533,Habitación privada,Habitación,Madrid,"4.041.836,-370.383",295,,,1,1,2,2019,White Hosting
00000000000041389445,Habitación privada,Habitación,Barcelona,"4.137.725,216.828",27,,,1,1,2,2020,White Hosting
00000000000023168275,Alojamiento entero,Alojamiento,Madrid,"4.042.457.050.333.300,-37.018.094.783.085.000",19,5.0,,1,1,2,2019,White Hosting
00000000000031984985,Alojamiento entero,Alojamiento,Madrid,"4.039.735,-366.247",52,4.9,,1,2,4,2020,White Hosting
00000000000020385098,Habitación privada,Habitación,Barcelona,"4.138.602.337.533.660,21.807.247.422.770.200",200,,,1,1,2,2018,White Hosting
00000000000021418722,Alojamiento entero,Alojamiento,Madrid,"4.042.738,-367.373",149,,,2,3,4,2019,White Hosting
00000000000011196074,Alojamiento entero,Alojamiento,Mallorca,"3.938.261,297.402",,,,12,16,16,2019,White Hosting
00000000000032563847,Habitación privada,Habitación,Madrid,"4.042.015,-370.623",20,,,3,1,1,2019,White Hosting
00000000000025803053,Habitación privada,Habitación,Sevilla,"373.979.954.351.465,-5.992.137.439.353.390",18,4.7,,1,1,1,2018,White Hosting
00000000000006664306,Habitación privada,Habitación,Barcelona,"4.137.226,216.307",42,4.800000000000001,,1,1,2,2020,White Hosting
00000000000027121536,Habitación privada,Habitación,Malaga,"3.672.079,-443.398",12,5.0,,2,1,1,2019,White Hosting
00000000000036882139,Alojamiento entero,Alojamiento,Mallorca,"3.986.778,314.881",,,,5,15,10,2019,White Hosting
00000000000031249481,Alojamiento entero,Alojamiento,Valencia,"3.947.343,-40.649",70,2.75,,1,1,3,2020,White Hosting
00000000000031591294,Alojamiento entero,Alojamiento,Barcelona,"4.142.081,215.061",30,1.5,,2,3,3,2020,White Hosting
00000000000018536506,Alojamiento entero,Alojamiento,Girona,"4.196.985,320.703",102,,,2,6,9,2019,White Hosting
00000000000012077799,Habitación privada,Habitación,Barcelona,"4.138.097,213.767",40,4.4,,1,1,1,2020,White Hosting
00000000000030386741,Alojamiento entero,Alojamiento,Madrid,"4.039.956,-369.443",90,4.3500000000000005,,1,3,5,2020,White Hosting
00000000000000900003,Alojamiento entero,Alojamiento,Barcelona,"41.385.075.315.466.200,2.182.299.444.890.320",60,4.6000000000000005,,1,2,4,2017,White Hosting
00000000000023333582,Habitación privada,Habitación,Barcelona,"4.137.979.866.410.370,21.581.899.652.543.200",70,4.6000000000000005,,2,2,4,2018,White Hosting
00000000000023576111,Habitación privada,Habitación,Valencia,"3.946.622,-37.708",300,,,1,1,2,2021,White Hosting
00000000000041906149,Alojamiento entero,Alojamiento,Girona,"4.174.063,281.767",126,,,2,6,8,2020,White Hosting
00000000000023512897,Alojamiento entero,Alojamiento,Barcelona,"4.140.690.077.634.210,2.166.885.113.541.270",180,,,2,3,5,2018,White Hosting
