ID,CP,PRECIO POR PISO,PRECIO POR CASA
1105731790921081695,46005,3369 ,2878 
1147682391899840761,46026,1865 ,1217 
1151995554416079890,46011,2179 ,2472 
1059198188031604120,46015,2435 ,1587 
44357084,46022,2140 ,1905 
949207627704520981,46009,1893 ,2386 
1129762282028584656,46011,2179 ,2472 
1105115363627249533,46011,2179 ,2472 
45798282,46013,2208 ,1504 
8959659,46003,3112 ,1868 
30908479,46018,1734 ,1606 
1109441554557850949,46018,1734 ,1606 
11277108,46011,2179 ,2472 
917893810153849807,46015,2435 ,1587 
47167838,46003,3112 ,1868 
1092712891047806229,46023,2670 ,2147 
1111593271325835033,46003,3112 ,1868 
694234358753158388,46008,2470 ,2013 
44682650,46011,2179 ,2472 
1023226080093194204,46017,1575 ,1424 
1115509318950346854,46006,2880 ,2835 
896122453159602377,46013,2208 ,1504 
928463291472163218,46024,1990 ,1712 
1057812180646256421,46025,1734 ,1485 
1092116792652279491,46013,2208 ,1504 
37775915,46024,1990 ,1712 
1149991390910151458,46021,2312 ,2206 
910584057679647597,46024,1990 ,1712 
14209543,46001,3013 ,2224 
670776865898969606,46003,3112 ,1868 
49706862,46010,2890 ,16.588 
942622245132489433,46025,1734 ,1485 
843424188470295325,46022,2140 ,1905 
1039149144030327965,46006,2880 ,2835 
52271365,46003,3112 ,1868 
27548707,46006,2880 ,2835 
958593466936504445,46002,2922 ,1926 
963710262432234980,46014,1710 ,1499 
15867776,46002,2922 ,1926 
1063799421865419251,46018,1734 ,1606 
50224125,46017,1575 ,1424 
1035391322073260400,46008,2470 ,2013 
915646435018017337,46013,2208 ,1504 
1153022266616024152,46019,1513 ,1662 
681925,46001,3013 ,2224 
1141791663902011866,46006,2880 ,2835 
793668073392180093,46017,1575 ,1424 
1003330215464308718,46022,2140 ,1905 
1064518980262580286,46022,2140 ,1905 
23568426,46011,2179 ,2472 
1152976819258482372,46022,2140 ,1905 
819612455547778139,46018,1734 ,1606 
1143345443910203316,46022,2140 ,1905 
827943969054499587,46022,2140 ,1905 
1040800843800934702,46008,2470 ,2013 
31428089,46002,2922 ,1926 
993927589599263099,46009,1893 ,2386 
619380916753579920,46006,2880 ,2835 
1027463184588608352,46011,2179 ,2472 
927550073858218273,46006,2880 ,2835 
1089169030244669512,46017,1575 ,1424 
23511345,46023,2670 ,2147 
1110752747120646859,46022,2140 ,1905 
1094813340305510824,46011,2179 ,2472 
1071670083345128208,46009,1893 ,2386 
648509293107108026,46009,1893 ,2386 
860016104294166734,46020,2297 ,2212 
596692475498701354,46011,2179 ,2472 
816393705469594713,46007,2192 ,2028 
1017452698610402206,46035,1411 ,1321 
578660622290768017,46023,2670 ,2147 
1084730515498111580,46015,2435 ,1587 
939690388387836399,46009,1893 ,2386 
15830957,46011,2179 ,2472 
767204981240735904,46022,2140 ,1905 
1064664093658236682,46007,2192 ,2028 
1083579661074806858,46009,1893 ,2386 
1115984165494642209,46021,2312 ,2206 
927289823387279023,46021,2312 ,2206 
1110837199092620625,46006,2880 ,2835 
1099367947057211610,46017,1575 ,1424 
947635934727788852,46009,1893 ,2386 
974041042446199422,46009,1893 ,2386 
932016507470028865,46025,1734 ,1485 
937058993815174626,46011,2179 ,2472 
903508301523823828,46025,1734 ,1485 
1123034928584480092,46021,2312 ,2206 
889927587147052708,46006,2880 ,2835 
1141769253590412448,46011,2179 ,2472 
1148306832429211114,46015,2435 ,1587 
40281109,46011,2179 ,2472 
36060614,46009,1893 ,2386 
1093321117170625225,46020,2297 ,2212 
938377892712900282,46007,2192 ,2028 
662807822973836640,46021,2312 ,2206 
24712893,46017,1575 ,1424 
722021642187220119,46009,1893 ,2386 
1060144165627718781,46024,1990 ,1712 
665999637098608383,46011,2179 ,2472 
886326046720441476,46010,2890 ,16.588 
955517006285851792,46011,2179 ,2472 
45903785,46002,2922 ,1926 
922307515335745893,46019,1513 ,1662 
36444380,46011,2179 ,2472 
46088436,46011,2179 ,2472 
897054493803912354,46011,2179 ,2472 
863620068875372049,46021,2312 ,2206 
909925403194796482,46005,3369 ,2878 
833217194858914160,46007,2192 ,2028 
13546860,46015,2435 ,1587 
1144284890010516370,46005,3369 ,2878 
939762769551098026,46011,2179 ,2472 
920694771439306375,46011,2179 ,2472 
840364675354507649,46023,2670 ,2147 
1034001613893700192,46019,1513 ,1662 
52511600,46024,1990 ,1712 
1018053753494570883,46017,1575 ,1424 
19694078,46011,2179 ,2472 
694826625235466277,46013,2208 ,1504 
1151750716401627151,46011,2179 ,2472 
1009836906008214114,46001,3013 ,2224 
14203003,46001,3013 ,2224 
21435651,46011,2179 ,2472 
12768573,46011,2179 ,2472 
1020413930201417906,46001,3013 ,2224 
27304210,46011,2179 ,2472 
9972202,46011,2179 ,2472 
30711661,46011,2179 ,2472 
23540340,46019,1513 ,1662 
942951134116790099,46014,1710 ,1499 
927272563036388108,46022,2140 ,1905 
1136678269048072209,46008,2470 ,2013 
1105731911432681967,46006,2880 ,2835 
1073105058646038935,46009,1893 ,2386 
852902322001284530,46002,2922 ,1926 
37320991,46008,2470 ,2013 
832427017340522423,46025,1734 ,1485 
908467913062294350,46007,2192 ,2028 
835339647899858882,46007,2192 ,2028 
40648076,46024,1990 ,1712 
969679068978745954,46006,2880 ,2835 
846456134771758206,46010,2890 ,16.588 
50544641,46019,1513 ,1662 
1076009002568099782,46006,2880 ,2835 
39032275,46009,1893 ,2386 
22582945,46001,3013 ,2224 
43120898,46013,2208 ,1504 
1092701791768662655,46009,1893 ,2386 
852206046624093660,46019,1513 ,1662 
14053129,46001,3013 ,2224 
11686162,46009,1893 ,2386 
29453649,46007,2192 ,2028 
12538697,46011,2179 ,2472 
943356356453260900,46013,2208 ,1504 
584134197129985990,46015,2435 ,1587 
747888808211797971,46009,1893 ,2386 
1098724865562991456,46022,2140 ,1905 
1091118012296645176,46013,2208 ,1504 
1026193828103387003,46009,1893 ,2386 
972452958397866006,46022,2140 ,1905 
17678420,46001,3013 ,2224 
715959920946096435,46001,3013 ,2224 
12425311,46018,1734 ,1606 
23920203,46011,2179 ,2472 
573567078546295445,46009,1893 ,2386 
49891619,46011,2179 ,2472 
53437386,46023,2670 ,2147 
1040516811819543026,46018,1734 ,1606 
963176783357892044,46009,1893 ,2386 
1099298308826163799,46022,2140 ,1905 
53859033,46009,1893 ,2386 
1135203851125556737,46021,2312 ,2206 
14510108,46011,2179 ,2472 
32283318,46026,1865 ,1217 
18539488,46002,2922 ,1926 
835620744478788975,46001,3013 ,2224 
1117763306906360041,46024,1990 ,1712 
1142597298057582145,46017,1575 ,1424 
52998604,46018,1734 ,1606 
1125289648485395522,46018,1734 ,1606 
1081891700159530875,46011,2179 ,2472 
18835815,46003,3112 ,1868 
18991922,46011,2179 ,2472 
1028681600083538711,46021,2312 ,2206 
1142144114816551767,46011,2179 ,2472 
49155653,46008,2470 ,2013 
30346855,46006,2880 ,2835 
1118153567635726334,46022,2140 ,1905 
1115808340181183587,46022,2140 ,1905 
656942593947380045,46023,2670 ,2147 
671598417128728166,46006,2880 ,2835 
964394076386901714,46003,3112 ,1868 
23320209,46009,1893 ,2386 
1153697355478360601,46026,1865 ,1217 
11672473,46008,2470 ,2013 
51263928,46011,2179 ,2472 
1016146612763629372,46018,1734 ,1606 
1026316180885069989,46024,1990 ,1712 
888568177633053623,46011,2179 ,2472 
11438571,46001,3013 ,2224 
1116539227187169784,46007,2192 ,2028 
905754536210187840,46024,1990 ,1712 
820816526636456338,46020,2297 ,2212 
1120755469977440542,46003,3112 ,1868 
27783515,46007,2192 ,2028 
1095742294574433542,46015,2435 ,1587 
53918850,46003,3112 ,1868 
35374578,46008,2470 ,2013 
981187637048409828,46006,2880 ,2835 
17185897,46020,2297 ,2212 
37928764,46019,1513 ,1662 
17459331,46008,2470 ,2013 
694247947914259349,46008,2470 ,2013 
28933596,46006,2880 ,2835 
735397346181927960,46009,1893 ,2386 
1036850629744273159,46018,1734 ,1606 
616298663044116773,46026,1865 ,1217 
1114326126561081794,46013,2208 ,1504 
50145916,46019,1513 ,1662 
657088955167875656,46024,1990 ,1712 
861507907588963403,46021,2312 ,2206 
648944617335584613,46006,2880 ,2835 
36266196,46001,3013 ,2224 
51389552,46011,2179 ,2472 
1081996892435500824,46011,2179 ,2472 
11356250,46001,3013 ,2224 
1059140592007543211,46015,2435 ,1587 
939731494839191007,46009,1893 ,2386 
925293112164436673,46024,1990 ,1712 
630263355474210584,46021,2312 ,2206 
924492145976997654,46018,1734 ,1606 
20911350,46003,3112 ,1868 
948287837566473392,46023,2670 ,2147 
23080931,46005,3369 ,2878 
41518898,46018,1734 ,1606 
1031026326288078519,46019,1513 ,1662 
1126109650609520364,46022,2140 ,1905 
23600076,46001,3013 ,2224 
6209759,46011,2179 ,2472 
1018684527697081695,46009,1893 ,2386 
814932170747014937,46001,3013 ,2224 
1090678906922661513,46009,1893 ,2386 
46942519,46001,3013 ,2224 
573190034774710676,46011,2179 ,2472 
1112994060914826969,46013,2208 ,1504 
664515203687723848,46019,1513 ,1662 
51243933,46023,2670 ,2147 
1152964778621071928,46018,1734 ,1606 
8243039,46011,2179 ,2472 
42637498,46011,2179 ,2472 
50338031,46018,1734 ,1606 
947951891079597746,46022,2140 ,1905 
2603437,46001,3013 ,2224 
2353221,46006,2880 ,2835 
865229990874942034,46011,2179 ,2472 
664327746421661207,46008,2470 ,2013 
5514387,46009,1893 ,2386 
810852828701242708,46018,1734 ,1606 
839557976825828119,46024,1990 ,1712 
1128825259197799541,46022,2140 ,1905 
921604699150776146,46015,2435 ,1587 
978222480101506415,46019,1513 ,1662 
47492867,46010,2890 ,16.588 
879637639253467654,46001,3013 ,2224 
905056730002736855,46023,2670 ,2147 
1141116098859906374,46026,1865 ,1217 
1014961360222448276,46013,2208 ,1504 
1124053903251570036,46024,1990 ,1712 
559144795795326924,46011,2179 ,2472 
947076888762021459,46025,1734 ,1485 
1126061442125771368,46014,1710 ,1499 
26620739,46011,2179 ,2472 
25891189,46011,2179 ,2472 
20808638,46003,3112 ,1868 
1076007335696900376,46006,2880 ,2835 
641732650023610673,46008,2470 ,2013 
655488357690676088,46008,2470 ,2013 
1099194383758312749,46022,2140 ,1905 
616376079283650241,46022,2140 ,1905 
15322691,46006,2880 ,2835 
927457,46002,2922 ,1926 
49696766,46001,3013 ,2224 
903285245530022666,46010,2890 ,16.588 
973696597446364951,46013,2208 ,1504 
1041825200206438727,46017,1575 ,1424 
24828010,46003,3112 ,1868 
1147843440470657307,46011,2179 ,2472 
35415627,46020,2297 ,2212 
735125951264249932,46015,2435 ,1587 
41527869,46008,2470 ,2013 
1075208642513130167,46006,2880 ,2835 
19622445,46005,3369 ,2878 
825766897025094866,46022,2140 ,1905 
694241845352220248,46008,2470 ,2013 
1120126290484966819,46014,1710 ,1499 
625188561020966082,46007,2192 ,2028 
578081981233928565,46013,2208 ,1504 
988614533565868105,46011,2179 ,2472 
10135406,46021,2312 ,2206 
1085442563833921076,46011,2179 ,2472 
1125382830074689492,46011,2179 ,2472 
610743381410689845,46008,2470 ,2013 
1082464695961892979,46013,2208 ,1504 
986127880398734963,46022,2140 ,1905 
844723418720359153,46025,1734 ,1485 
705509507563928351,46021,2312 ,2206 
1145755616005770090,46023,2670 ,2147 
1102966147893375498,46010,2890 ,16.588 
814568742145339560,46011,2179 ,2472 
27723408,46006,2880 ,2835 
797306626853141425,46009,1893 ,2386 
1090000959617768729,46007,2192 ,2028 
1133069546298784462,46011,2179 ,2472 
20489371,46008,2470 ,2013 
1110187892422698443,46009,1893 ,2386 
1091093699881323607,46013,2208 ,1504 
41731475,46007,2192 ,2028 
1121777127687052876,46022,2140 ,1905 
572527642961525808,46002,2922 ,1926 
1115185335962307965,46009,1893 ,2386 
937727737623712762,46011,2179 ,2472 
601992345184979993,46003,3112 ,1868 
791145533888589365,46001,3013 ,2224 
907869856795658004,46011,2179 ,2472 
19117756,46009,1893 ,2386 
834742930494145993,46007,2192 ,2028 
21304877,46010,2890 ,16.588 
1112387014720062172,46008,2470 ,2013 
1093547356258715252,46024,1990 ,1712 
990383569895621318,46025,1734 ,1485 
1085390950748244242,46013,2208 ,1504 
22146196,46022,2140 ,1905 
1086007134791158940,46026,1865 ,1217 
7450754,46008,2470 ,2013 
899333141423290362,46011,2179 ,2472 
49442983,46010,2890 ,16.588 
1117134364824695213,46021,2312 ,2206 
788172145719701365,46003,3112 ,1868 
834092302045546412,46017,1575 ,1424 
928108755663948366,46026,1865 ,1217 
1151152561557890476,46011,2179 ,2472 
1136038877627045087,46011,2179 ,2472 
1082432359635377755,46022,2140 ,1905 
965329984895923595,46011,2179 ,2472 
49942626,46006,2880 ,2835 
944889730486719443,46021,2312 ,2206 
947520979841380797,46018,1734 ,1606 
41073862,46011,2179 ,2472 
43887848,46002,2922 ,1926 
975077603785917036,46006,2880 ,2835 
5680938,46013,2208 ,1504 
743244065080966066,46008,2470 ,2013 
13527624,46026,1865 ,1217 
1008049944594213122,46008,2470 ,2013 
32523310,46035,1411 ,1321 
14703285,46019,1513 ,1662 
31794015,46013,2208 ,1504 
1044137429993692010,46011,2179 ,2472 
1011450367710328736,46013,2208 ,1504 
1152746850187481397,46021,2312 ,2206 
1116764743700338104,46024,1990 ,1712 
595233,46015,2435 ,1587 
32885166,46001,3013 ,2224 
21048774,46007,2192 ,2028 
1100454908379518491,46006,2880 ,2835 
20566503,46019,1513 ,1662 
681002,46013,2208 ,1504 
1119762917182546332,46021,2312 ,2206 
37761421,46011,2179 ,2472 
793285737128961475,46002,2922 ,1926 
925134259150186754,46011,2179 ,2472 
791961000145873957,46001,3013 ,2224 
20552669,46019,1513 ,1662 
1008843759669958230,46022,2140 ,1905 
52597353,46002,2922 ,1926 
13124100,46011,2179 ,2472 
1119398317745439624,46008,2470 ,2013 
1096904488403951898,46011,2179 ,2472 
917286367872519441,46022,2140 ,1905 
663695914947780646,46020,2297 ,2212 
27059085,46001,3013 ,2224 
594730985984663209,46001,3013 ,2224 
731802982891881398,46006,2880 ,2835 
1146148035814063525,46011,2179 ,2472 
1059413335775700581,46015,2435 ,1587 
1146997093071334114,46022,2140 ,1905 
762723523813647582,46008,2470 ,2013 
997063990758123324,46025,1734 ,1485 
1144255618105658038,46006,2880 ,2835 
686647958927045135,46011,2179 ,2472 
1058514357707771471,46010,2890 ,16.588 
747844199484181239,46008,2470 ,2013 
623737437647069647,46006,2880 ,2835 
860812362642417137,46018,1734 ,1606 
31621654,46017,1575 ,1424 
17265710,46008,2470 ,2013 
19420665,46011,2179 ,2472 
52948525,46014,1710 ,1499 
612180362595167034,46019,1513 ,1662 
10589845,46003,3112 ,1868 
39293207,46018,1734 ,1606 
653761128101393088,46013,2208 ,1504 
627966360398585217,46011,2179 ,2472 
1147194700253870648,46023,2670 ,2147 
970085913733653152,46013,2208 ,1504 
644609381022892353,46020,2297 ,2212 
828084438839415052,46001,3013 ,2224 
1133019910389060816,46018,1734 ,1606 
654757878861005734,46011,2179 ,2472 
23061196,46008,2470 ,2013 
792666085589851440,46017,1575 ,1424 
846478771704968227,46009,1893 ,2386 
23690510,46023,2670 ,2147 
3798923,46023,2670 ,2147 
1047686050136253947,46019,1513 ,1662 
912000706172475258,46003,3112 ,1868 
21203704,46013,2208 ,1504 
1130960280434963283,46011,2179 ,2472 
20283327,46011,2179 ,2472 
978970200369404320,46015,2435 ,1587 
885838198395636801,46023,2670 ,2147 
1077258839618308472,46009,1893 ,2386 
1092575253503104554,46013,2208 ,1504 
910567275748536716,46024,1990 ,1712 
862362635478267354,46022,2140 ,1905 
1100244805061767899,46009,1893 ,2386 
1046510723046840729,46002,2922 ,1926 
593967503564135782,46005,3369 ,2878 
948700052038053301,46011,2179 ,2472 
17604838,46022,2140 ,1905 
712712584892741915,46003,3112 ,1868 
31534208,46017,1575 ,1424 
1045028154400610901,46013,2208 ,1504 
962047097572744116,46018,1734 ,1606 
1079495061714413360,46023,2670 ,2147 
766050728432523161,46014,1710 ,1499 
1102348117467728080,46018,1734 ,1606 
570111823317635792,46005,3369 ,2878 
990381991422029807,46001,3013 ,2224 
862399222201017783,46010,2890 ,16.588 
1111564934628633390,46022,2140 ,1905 
1150027377571912248,46017,1575 ,1424 
7692792,46022,2140 ,1905 
1005131552524292378,46021,2312 ,2206 
23318488,46003,3112 ,1868 
1140530985988307608,46014,1710 ,1499 
887043211805480529,46005,3369 ,2878 
50835652,46003,3112 ,1868 
43797415,46001,3013 ,2224 
1017165897163703771,46005,3369 ,2878 
944119168405231196,46007,2192 ,2028 
1122612484221466569,46006,2880 ,2835 
19860023,46020,2297 ,2212 
852766685262267706,46006,2880 ,2835 
37147570,46019,1513 ,1662 
695442992447674153,46017,1575 ,1424 
556620,46010,2890 ,16.588 
915126356505422274,46009,1893 ,2386 
18624094,46001,3013 ,2224 
562039041663228224,46021,2312 ,2206 
12593986,46011,2179 ,2472 
1141036435559210562,46010,2890 ,16.588 
903724977410208882,46013,2208 ,1504 
830130536344724642,46020,2297 ,2212 
1140719923868175554,46001,3013 ,2224 
973646426451793979,46014,1710 ,1499 
863129628545046349,46018,1734 ,1606 
844857601566232239,46022,2140 ,1905 
20894254,46008,2470 ,2013 
599815402102705633,46022,2140 ,1905 
11621079,46009,1893 ,2386 
790393449802742703,46003,3112 ,1868 
933809064518970927,46019,1513 ,1662 
17275089,46023,2670 ,2147 
844750487683710082,46019,1513 ,1662 
23636010,46015,2435 ,1587 
1072530144781477458,46011,2179 ,2472 
28096710,46011,2179 ,2472 
1018820677532704545,46005,3369 ,2878 
1059410729456478214,46015,2435 ,1587 
892685420841671583,46017,1575 ,1424 
960242817093828451,46022,2140 ,1905 
674438861825345758,46011,2179 ,2472 
787481191213353790,46022,2140 ,1905 
899254,46001,3013 ,2224 
1079576100402249434,46023,2670 ,2147 
33845841,46007,2192 ,2028 
1107727660786657070,46009,1893 ,2386 
1004344882165848793,46003,3112 ,1868 
837345541717193924,46009,1893 ,2386 
943376006968548026,46007,2192 ,2028 
17046209,46006,2880 ,2835 
3910499,46022,2140 ,1905 
32815193,46023,2670 ,2147 
1010787684999656255,46001,3013 ,2224 
801453506167719777,46018,1734 ,1606 
472858,46022,2140 ,1905 
260935,46010,2890 ,16.588 
1044667706801580332,46013,2208 ,1504 
1110821279745595627,46007,2192 ,2028 
1152339771897107317,46021,2312 ,2206 
1144077271503800294,46011,2179 ,2472 
790310861780955269,46003,3112 ,1868 
864882233574995949,46019,1513 ,1662 
51700502,46002,2922 ,1926 
1125468710588976330,46011,2179 ,2472 
824471876526869003,46018,1734 ,1606 
620271048808550039,46006,2880 ,2835 
40582966,46003,3112 ,1868 
818549269734561878,46017,1575 ,1424 
17405712,46025,1734 ,1485 
743401609852539297,46009,1893 ,2386 
31871387,46011,2179 ,2472 
1015957598337274334,46023,2670 ,2147 
739171974850358877,46024,1990 ,1712 
970049084797641072,46013,2208 ,1504 
913712419384516092,46009,1893 ,2386 
1068208268104542013,46008,2470 ,2013 
1137179874429477971,46006,2880 ,2835 
816002721620466643,46006,2880 ,2835 
934152289514989015,46025,1734 ,1485 
1076117488508888887,46006,2880 ,2835 
926005214225717836,46021,2312 ,2206 
1059215018774487933,46015,2435 ,1587 
1131861677395972287,46007,2192 ,2028 
1110200636787207468,46009,1893 ,2386 
1114665072372185757,46021,2312 ,2206 
728931005416548497,46017,1575 ,1424 
582525294233236075,46003,3112 ,1868 
46034005,46009,1893 ,2386 
12538227,46011,2179 ,2472 
1142143874157966269,46013,2208 ,1504 
1107676875139119394,46009,1893 ,2386 
1068090454501147478,46002,2922 ,1926 
49691329,46009,1893 ,2386 
1024453110694619464,46002,2922 ,1926 
8581384,46003,3112 ,1868 
1099387308959172907,46017,1575 ,1424 
759366517680399051,46003,3112 ,1868 
26857863,46011,2179 ,2472 
887049290219751959,46005,3369 ,2878 
613602382459304610,46003,3112 ,1868 
1106500997596593279,46009,1893 ,2386 
32752140,46011,2179 ,2472 
1060130840929118677,46022,2140 ,1905 
1084765204504823747,46008,2470 ,2013 
27925208,46006,2880 ,2835 
21111041,46023,2670 ,2147 
1079656165863696241,46023,2670 ,2147 
1013416794244699865,46020,2297 ,2212 
32720113,46011,2179 ,2472 
590348132053032416,46011,2179 ,2472 
1118902727958810380,46014,1710 ,1499 
18789810,46006,2880 ,2835 
12313372,46011,2179 ,2472 
994018915021282786,46013,2208 ,1504 
938095087087002510,46024,1990 ,1712 
33963952,46022,2140 ,1905 
940477570394498460,46025,1734 ,1485 
1115924678099608278,46011,2179 ,2472 
846489364631587619,46025,1734 ,1485 
26232013,46009,1893 ,2386 
42275856,46018,1734 ,1606 
1147747071281804100,46019,1513 ,1662 
34186907,46011,2179 ,2472 
1140970508387061434,46008,2470 ,2013 
959370691203876167,46017,1575 ,1424 
745496730014009144,46005,3369 ,2878 
40571941,46010,2890 ,16.588 
1084550244886928092,46013,2208 ,1504 
1149976116940939223,46017,1575 ,1424 
999971570973172289,46022,2140 ,1905 
1035973004540238398,46011,2179 ,2472 
948692216645704217,46018,1734 ,1606 
15185300,46014,1710 ,1499 
42612864,46003,3112 ,1868 
1102341895754139123,46006,2880 ,2835 
818796583377718020,46023,2670 ,2147 
13196767,46009,1893 ,2386 
51149127,46001,3013 ,2224 
934556587966957943,46011,2179 ,2472 
16944337,46011,2179 ,2472 
12025840,46018,1734 ,1606 
7913593,46003,3112 ,1868 
49153153,46007,2192 ,2028 
1066682148486097098,46025,1734 ,1485 
13825094,46011,2179 ,2472 
618923483555560744,46003,3112 ,1868 
623989457638409940,46011,2179 ,2472 
875063778141749138,46013,2208 ,1504 
1048692799825571949,46011,2179 ,2472 
1028936264665784840,46018,1734 ,1606 
1025951189950990442,46026,1865 ,1217 
956295477103284319,46001,3013 ,2224 
974511506819423224,46019,1513 ,1662 
682470811157430934,46024,1990 ,1712 
957159796666346308,46023,2670 ,2147 
568738022821176041,46001,3013 ,2224 
35539575,46023,2670 ,2147 
1152684672783025479,46014,1710 ,1499 
16287261,46014,1710 ,1499 
33524022,46001,3013 ,2224 
1066436660847156745,46020,2297 ,2212 
24259087,46001,3013 ,2224 
903412375877698465,46022,2140 ,1905 
23726136,46011,2179 ,2472 
1131072450954094296,46003,3112 ,1868 
6622656,46011,2179 ,2472 
843846957398221330,46007,2192 ,2028 
50710140,46010,2890 ,16.588 
942811989743720162,46001,3013 ,2224 
39548871,46005,3369 ,2878 
810926636547694107,46003,3112 ,1868 
41907425,46019,1513 ,1662 
1136759402199418698,46011,2179 ,2472 
1067508734574223569,46018,1734 ,1606 
51142553,46002,2922 ,1926 
16116796,46003,3112 ,1868 
602747274683032725,46021,2312 ,2206 
1150746955125912542,46022,2140 ,1905 
1150734650362642942,46001,3013 ,2224 
1151143638610377073,46022,2140 ,1905 
48154,46009,1893 ,2386 
53128140,46023,2670 ,2147 
949329071162304750,46009,1893 ,2386 
51230759,46015,2435 ,1587 
1058511258706023531,46022,2140 ,1905 
4230255,46013,2208 ,1504 
581212612676611834,46007,2192 ,2028 
891339329348730203,46035,1411 ,1321 
953433243246742760,46010,2890 ,16.588 
51940062,46010,2890 ,16.588 
20011325,46022,2140 ,1905 
1003339018930217752,46006,2880 ,2835 
1117998112942740852,46007,2192 ,2028 
14940320,46003,3112 ,1868 
991216146714307113,46022,2140 ,1905 
11404298,46020,2297 ,2212 
33672939,46006,2880 ,2835 
1127305061396921334,46011,2179 ,2472 
802845496707394954,46024,1990 ,1712 
1098407501895150568,46022,2140 ,1905 
870314109572136088,33203,2736 ,2250 
2612535,33206,2807 ,1770 
1093357909504048158,33011,1596 ,517 
31712154,33208,1679 ,1770 
990475883858846733,33209,1787 ,1614 
1053054494400256201,33012,1699 ,1611 
50859290,33202,2638 ,1770 
1117913314795690350,33213,1353 ,1760 
602237136783911473,33202,2638 ,1770 
1075862665732287435,33012,1699 ,1611 
1050722557715613659,33202,2638 ,1770 
832606198985846218,33210,1480 ,1940 
53495435,33010,1397 ,1358 
2322671,33011,1596 ,517 
20130888,33206,2807 ,1770 
1114992460426163951,33003,2090 ,1618 
629623620934241951,33202,2638 ,1770 
1149808910702577243,33210,1480 ,1940 
1106949808310583587,33209,1787 ,1614 
883914572920302510,33203,2736 ,2250 
980378517113034569,33012,1699 ,1611 
24563729,33001,1993 ,1272 
6520863,33201,2923 ,3171 
649974130982021834,33011,1596 ,517 
27537925,33211,1812 ,1578 
31032076,33212,1744 ,982 
967435884292876559,33011,1596 ,517 
31728906,33006,1784 ,1801 
828977141519735497,33202,2638 ,1770 
1094091767793163938,33208,1679 ,1770 
1033936479185239392,33011,1596 ,517 
1032724670578109012,33201,2923 ,3171 
49555452,33012,1699 ,1611 
13850911,33202,2638 ,1770 
823163239552585531,33006,1784 ,1801 
986114969657178196,33012,1699 ,1611 
1112133566877581196,33206,2807 ,1770 
856233518370540298,33191,1187 ,1277 
43954345,33208,1679 ,1770 
686277507083875157,33012,1699 ,1611 
966523196161144911,33207,1969 ,1770 
1068643258004683084,33119,657 ,821 
979529556798305217,33007,2071 ,3882 
705717517579189198,33212,1744 ,982 
841016508928352658,33212,1744 ,982 
16786667,33003,2090 ,1618 
45451603,33213,1353 ,1760 
26062331,33208,1679 ,1770 
872216711928869752,33202,2638 ,1770 
49300932,33203,2736 ,2250 
886735172376029045,33206,2807 ,1770 
50236674,33208,1679 ,1770 
14164777,33010,1397 ,1358 
637518857678776903,33204,2460 ,2129 
975871494702994999,33208,1679 ,1770 
42581414,33394,2224 ,1984 
876504746282513824,33212,1744 ,982 
635163945756853127,33001,1993 ,1272 
548217374788705047,33202,2638 ,1770 
44319360,33207,1969 ,1770 
50784675,33003,2090 ,1618 
1033823250335492481,33203,2736 ,2250 
1153593115235859571,33207,1969 ,1770 
24580114,33213,1353 ,1760 
839567792196191987,33008,1564 ,1375 
20620815,33202,2638 ,1770 
39728238,33205,2133 ,1770 
33634716,33201,2923 ,3171 
892080944825772090,33207,1969 ,1770 
804738973462246832,33013,1641 ,1501 
39496510,33202,2638 ,1770 
37644941,33001,1993 ,1272 
1080167713099356388,33209,1787 ,1614 
50265658,33009,1842 ,1446 
652069041707279856,33208,1679 ,1770 
1023750832383666871,33002,2320 ,1272 
862683521091393711,33011,1596 ,517 
650366312170584052,33205,2133 ,1770 
598208293469197836,33001,1993 ,1272 
5880808,33007,2071 ,3882 
1053536014887582204,33013,1641 ,1501 
1035497440288387020,33201,2923 ,3171 
585318595345300269,33004,2341 ,1272 
50808432,33001,1993 ,1272 
872227855397577016,33202,2638 ,1770 
48589026,33211,1812 ,1578 
45574636,33199,1733 ,1150 
986809835611694183,33013,1641 ,1501 
933891390417790990,33202,2638 ,1770 
34078639,33007,2071 ,3882 
895417530689623213,33212,1744 ,982 
44316645,33203,2736 ,2250 
628894785540156583,33203,2736 ,2250 
1089800036187094878,33202,2638 ,1770 
20593523,33009,1842 ,1446 
618074262825330244,33119,657 ,821 
638323767123020336,33009,1842 ,1446 
1106672389409039979,33207,1969 ,1770 
1037876006726370804,33009,1842 ,1446 
1109967573746753241,33010,1397 ,1358 
1009833608158121678,33002,2320 ,1272 
654919370058704328,33203,2736 ,2250 
20762556,33002,2320 ,1272 
49027944,33206,2807 ,1770 
42975481,33201,2923 ,3171 
922469651738761964,33002,2320 ,1272 
1150981628113761790,33003,2090 ,1618 
24900224,33202,2638 ,1770 
897630560865489581,33007,2071 ,3882 
965662814106062983,33012,1699 ,1611 
954919032189281462,33203,2736 ,2250 
50973091,33003,2090 ,1618 
853472594590083383,33008,1564 ,1375 
1149829075063249905,33011,1596 ,517 
6167172,33212,1744 ,982 
673927620311437601,33202,2638 ,1770 
910258757380711923,33003,2090 ,1618 
51441042,33011,1596 ,517 
844933087280125085,33012,1699 ,1611 
17342477,33009,1842 ,1446 
548541739867389158,33007,2071 ,3882 
